userId,animeId,rating
191121,10110,9
126591,10110,9
71465,10110,8
109943,486,9
167717,10110,7
248514,486,8
58505,10110,7
44049,10110,9
31588,486,9
91551,10110,9
7880,486,9
178303,486,8
66707,10110,4
67399,486,7
39295,10110,9
38884,10110,6
179823,486,10
308452,486,10
283773,486,10
88201,486,8
300637,486,9
912,486,9
1911,486,10
42775,10110,7
63653,486,9
38895,10110,7
165479,10110,7
195268,10110,7
170037,486,10
148443,10110,8
264108,486,8
39825,10110,7
44777,10110,7
35159,920,7
13,486,9
23069,1064,5
199070,1064,7
20687,486,5
6451,486,10
204,486,10
57619,1064,9
109847,11979,9
134575,1655,7
193041,11979,10
287036,1655,3
81506,11979,9
31770,1655,5
70979,1655,8
278037,11979,8
216454,11979,6
39957,1655,7
8004,1655,8
133333,11979,10
109095,11979,10
109551,11979,9
107195,11979,7
79744,11979,9
75749,11979,9
140909,11979,10
217498,3280,7
76929,11979,9
106523,11979,9
106547,11979,10
6466,437,9
279990,437,9
188605,437,9
207389,437,5
198109,437,9
72645,437,10
288402,437,10
193724,437,10
180813,437,10
264381,437,5
651,437,9
165075,437,9
253927,437,9
9368,437,9
19502,437,5
306911,437,1
18624,437,8
163349,437,10
110799,437,9
921,437,9
35242,10298,8
123367,3784,10
89777,3784,9
253180,3784,1
18418,3784,10
26402,3784,10
27480,3784,8
98417,3784,9
26591,3784,10
26670,3784,10
194842,3784,7
68131,5454,10
30901,3784,9
237303,5454,6
30588,3784,1
253394,5454,4
26928,3784,9
26468,3784,7
22248,5454,7
71641,3784,3
71575,3784,1
183774,3784,10
179805,685,7
16196,3784,10
35878,3784,3
4685,685,4
60359,836,8
17672,3784,10
118475,1590,9
218779,6594,9
28151,1590,10
12238,836,9
297463,6594,8
68441,836,9
47985,6594,9
134813,6594,9
301817,6594,9
80508,23,8
23700,23,3
37973,6594,5
2221,23,10
234923,6594,5
205217,6594,6
123693,6594,9
26609,6594,9
86691,6594,2
2239,23,8
8605,23,7
169415,6594,10
193764,836,8
155773,6594,7
150341,6594,9
64585,836,5
96631,6594,9
191123,836,2
155259,6594,9
110851,6594,5
27401,836,10
171845,6594,9
1533,836,6
32648,6594,10
20076,836,10
314827,5454,5
33460,6594,8
66795,5454,5
19216,5454,7
24217,5454,6
161009,10110,5
214346,10110,3
131537,6594,10
93675,6594,10
84507,8115,8
186367,8115,6
188291,6594,8
306584,8115,9
29280,8115,10
34666,8115,7
263613,8115,8
34884,8115,7
28522,8481,9
305592,486,10
28534,8481,9
288051,13169,4
293400,4667,8
310173,486,10
309939,13169,5
311777,486,7
236687,13169,7
237521,13169,6
27706,486,10
320856,943,7
1115,486,9
235806,1107,8
188126,486,9
163223,486,8
25280,486,9
182082,486,10
9427,486,9
169255,486,9
580,817,6
307152,486,10
249186,486,6
172257,486,7
264887,1107,3
195003,486,10
120391,486,9
18582,486,10
11602,486,6
130719,9202,6
29846,486,9
78726,5341,9
37602,9202,6
184505,5341,10
69859,1107,9
163247,5341,10
165597,238,5
80172,1107,3
166429,5341,10
294431,1107,7
177949,5341,10
300114,1107,4
233522,1107,9
286478,5341,9
243081,5341,6
198594,1107,7
316180,1107,8
247105,1107,6
5222,1655,8
274940,5341,8
27945,1655,10
197696,1107,4
314712,5341,4
29285,1064,4
231893,5341,8
194851,1107,2
300990,1107,4
168135,5341,10
324094,1590,9
227831,1107,6
83675,1107,8
22150,5341,10
192966,1590,9
194160,1107,6
62707,770,10
196992,1107,7
61719,10298,8
240540,1107,2
263858,5341,3
191934,1107,6
166059,5341,8
2646,1107,7
137095,5341,9
1149,1107,7
153255,5341,9
7455,943,5
23398,5341,9
90579,13169,5
19076,5341,8
236970,13169,7
195326,5341,4
235253,437,10
61869,437,10
289824,437,10
291942,437,8
270536,437,10
19443,437,10
27702,437,9
25848,437,3
286196,437,9
10269,437,10
46679,437,10
38347,437,9
35285,437,8
237173,10110,7
190764,437,8
49069,10110,7
146529,437,8
282962,10110,6
286572,10110,6
134965,437,8
288984,10110,6
245434,10110,5
29860,437,6
254968,10110,7
235818,10110,7
203775,437,8
225923,437,8
158625,437,10
235802,10110,6
64587,10110,8
60239,10110,7
59161,10110,8
247415,10110,10
256930,10110,7
264011,3465,3
89781,10110,7
97407,10110,7
324084,5225,6
189612,5225,7
55055,10110,8
19347,1570,9
220509,10110,6
219546,10110,8
214712,10110,8
177735,10110,7
252176,1570,9
179897,10110,6
259318,1570,5
105395,10110,8
115645,10110,9
229540,10110,8
23416,1570,7
200930,10110,8
29906,1570,7
222403,10110,8
239039,1570,2
108411,1570,2
222289,10110,5
5282,1570,10
24106,1570,6
211575,10110,5
142457,10110,5
83291,10110,5
46693,10110,8
2162,1570,7
224789,10110,9
270944,10110,8
274739,10110,9
51369,10110,9
280820,12531,10
45045,10110,10
313711,12531,10
49691,10110,6
184757,12531,9
74529,10110,8
179239,12531,8
48137,10110,7
119841,10110,9
284402,10110,8
60863,12531,9
188534,10110,5
145521,12531,9
64657,12531,9
320790,12531,10
292928,12531,6
42227,10110,10
252641,12531,8
221654,12531,6
194378,12531,10
183619,10110,7
89591,10110,8
188330,12531,10
270797,10110,8
156929,12531,9
308910,10110,4
65413,12531,8
271518,12531,5
44937,10110,9
210722,12531,10
196143,10110,8
64815,12531,9
123993,10110,8
95853,12531,8
79296,10110,8
315054,5353,7
49597,10110,10
187831,10110,8
14325,5984,7
14442,5984,8
16345,5984,10
21393,5984,8
19374,5984,8
270979,198,6
12004,198,8
15476,198,9
78629,198,8
108383,198,9
136981,198,10
136079,198,8
126099,198,6
291451,198,7
248857,198,3
13769,198,9
38155,198,10
238442,198,5
10590,1600,9
10781,198,9
15211,198,7
239262,198,7
182684,198,7
135915,198,5
263307,198,10
23778,198,6
234177,7411,9
21998,5909,8
322911,7411,10
26578,5909,10
320043,7411,10
245279,7411,8
22968,5909,7
43529,5909,7
113859,5909,8
134043,7411,10
127403,7411,9
29529,7411,8
192009,5909,8
39877,5909,7
183028,12531,10
20566,5909,7
25850,5909,5
21674,5909,7
21740,5909,4
210960,12531,9
86197,12531,9
185864,12531,9
88139,5909,10
19917,5909,8
155833,12531,10
180302,5909,6
231041,12531,9
21587,5909,10
189342,12531,10
20081,5909,9
215428,12531,9
50377,5909,10
323319,12531,6
264566,12531,6
21727,5909,6
177069,12531,9
22835,5909,5
64703,12531,9
70773,12531,7
21688,5909,8
132333,12531,10
192905,12531,7
294944,12531,6
197127,12531,8
212107,12531,8
72827,12531,8
242745,6893,7
18544,3784,9
27014,3784,10
35579,3784,9
314191,3784,8
20012,3784,10
36054,3784,5
126385,3784,10
211987,3784,8
230332,6893,10
221249,6893,9
319103,3784,8
268113,6893,4
245154,6893,7
209495,14283,7
277772,6893,8
98683,14283,8
91821,14283,8
224952,6893,8
89419,14283,4
324201,3784,2
196927,6893,8
263193,3784,6
189561,6893,10
188557,14283,4
92123,14283,5
286220,3784,8
311957,6893,7
44097,3784,10
140593,6893,9
93539,14283,7
27599,3784,9
86897,6893,4
97375,3784,10
174059,14283,4
88471,14283,3
168525,6893,7
91773,14283,5
82726,3784,9
67925,6893,8
273391,3784,6
86687,14283,8
300409,3784,9
91511,14283,2
87729,14283,6
26464,3784,10
295035,198,9
132405,14283,6
131659,3784,10
111485,198,5
197683,6893,9
91367,14283,6
88985,6893,10
310754,198,7
86953,14283,4
316001,198,3
110927,14283,8
294630,11827,2
316576,198,8
10807,198,8
12537,198,10
121407,198,7
14022,198,9
239579,198,6
36305,198,6
1302,198,8
286,198,5
188452,198,8
2663,198,8
172575,198,9
9219,198,8
23245,6594,8
272581,6594,10
273256,6594,10
193708,6594,3
45703,6594,5
197549,6594,10
195497,6594,10
224127,6594,4
32886,6594,9
176313,6594,10
22803,6594,8
204278,6594,10
285739,6594,10
25245,6594,8
156649,6594,8
314704,6594,6
55723,6594,10
269517,8115,7
216459,9333,8
30336,486,10
86325,14811,9
35741,486,8
91341,14811,8
78794,486,9
248851,486,10
170043,13137,4
302317,486,8
268823,486,10
254741,486,7
143041,486,8
286052,486,10
205619,486,7
181650,486,10
36639,9333,7
36501,9333,6
267777,486,10
1161,486,10
228896,5341,9
229376,5341,7
268614,5341,9
313879,5341,5
209123,5341,10
78924,13283,5
216553,5341,9
87527,13283,7
317392,5341,8
325427,5341,10
74765,13283,4
70027,13283,7
33399,5341,9
292935,12611,8
70935,5341,10
73473,12611,6
218336,5341,10
294730,5341,9
19071,5341,9
262755,5341,9
184415,8481,6
87903,5341,8
96619,8115,8
70187,5341,10
112481,9611,4
271337,5341,5
62273,9611,9
289583,5341,10
322828,5341,10
227335,437,9
102625,437,8
234795,437,8
201060,198,10
221175,437,10
13264,198,10
82644,437,8
15336,198,9
222317,1081,10
298183,437,5
240411,1081,2
299412,437,9
12695,1081,6
300926,437,9
303508,437,10
224610,14283,6
303585,437,9
308412,437,8
253284,437,8
201731,14283,2
309821,437,6
37828,437,10
32365,5984,8
182615,14283,7
2334,437,10
118963,437,9
314853,437,10
66437,5984,8
95497,5984,6
279501,437,10
281348,437,8
208546,5984,7
235428,5984,7
272386,1600,4
47029,1600,1
15444,5984,7
36113,1600,3
286693,5984,7
249837,437,9
303126,5984,7
50825,5984,8
209679,7336,7
38524,198,6
263091,198,4
263394,198,6
58453,5984,9
165225,5984,7
278789,5984,8
14260,5984,5
21177,5984,7
238232,5984,8
171095,12531,9
106009,14811,8
303631,12531,8
74191,908,8
69961,12531,9
303925,12531,10
122331,908,6
52307,3784,10
91345,14811,9
132903,3784,10
144675,3784,9
13518,908,9
269150,3784,7
60717,908,6
63147,3784,7
5024,908,9
6550,908,8
56227,3784,9
28929,3784,10
183132,476,4
42029,3784,9
19297,476,8
26687,3784,10
35424,476,10
271721,476,8
79120,3784,10
66913,476,9
5245,476,8
23117,3784,10
224347,3784,8
16806,476,9
312674,3784,10
182991,476,7
35565,3784,10
7187,476,9
222064,3784,10
1914,476,8
138321,3784,10
1313,476,9
256827,3784,9
209149,3784,3
66547,3784,9
621,476,7
296336,6594,6
278195,6594,10
10765,476,8
86747,6594,7
210765,6594,10
19217,476,8
258421,14811,9
226551,6594,10
263180,14811,9
218115,6594,9
274384,14811,8
171291,6594,9
132219,6594,10
90295,14811,9
137775,6594,9
204377,6594,7
201224,6594,10
183681,14811,8
147411,14811,8
182441,6594,8
91191,14811,8
168945,6594,8
93275,14811,10
220470,12611,5
171533,6594,9
284187,14811,4
255907,14811,8
272091,12611,6
93643,14811,7
197090,6594,10
73125,12611,6
88937,13283,7
301773,14811,3
77501,13283,3
218209,6594,4
165611,6594,10
119365,6594,8
120561,9395,9
305479,14811,5
130503,14811,8
205954,6594,7
106145,14811,6
281010,486,8
281538,486,10
79622,9333,8
91401,14811,9
37717,9333,5
286793,486,9
93305,14811,6
289218,486,9
146497,486,9
34528,486,9
85547,9333,6
87435,14811,9
308820,3100,10
172439,1292,7
41539,1292,5
169249,1292,7
104333,486,7
14239,1292,4
156519,486,8
176189,1292,7
183515,1292,6
23078,1292,9
163005,1292,3
2681,486,9
22807,486,9
11465,486,9
226266,486,7
20646,1292,8
8109,486,10
204661,1292,7
91979,486,9
221624,486,10
186916,1292,8
240492,5341,5
263252,1292,4
319267,1292,7
18257,6472,7
43637,5341,10
81448,5341,8
102541,1292,8
140989,5341,8
126729,1292,10
199287,5341,9
22332,1292,10
300571,5341,9
312595,5341,6
210442,5341,9
8876,1292,10
84237,5341,9
325013,5341,6
6853,1292,5
264767,5341,9
8129,1292,8
267223,5341,10
6482,1292,10
271512,5341,9
125333,14283,7
89897,1292,9
67643,1292,5
213328,5341,10
61061,1292,10
198212,14283,10
234077,5341,7
18122,1292,10
117815,5341,10
232594,1292,5
22713,5341,8
107117,14283,6
23567,5341,8
37663,5341,9
241790,14283,3
315379,437,10
230395,1292,9
211970,14283,8
22551,1292,10
91691,14283,7
321869,437,10
91775,14283,7
197625,1292,10
196916,1292,8
187606,14283,6
323047,437,10
209536,1292,6
87747,14283,10
256892,1292,8
189991,14283,8
91421,14283,8
18195,1292,9
243155,437,9
317369,437,9
316093,1292,10
278273,437,9
219959,437,8
323385,1292,5
35754,437,7
132505,437,10
195291,437,10
62699,437,1
224217,1292,5
323581,437,10
203658,437,8
34608,437,9
204909,1292,6
93709,1292,9
322852,437,7
203907,437,8
88861,1292,5
204068,1292,10
165127,1292,8
232013,437,7
288714,437,10
70467,1292,7
56029,1292,9
252067,1292,9
2366,1292,5
286658,1292,8
211229,437,10
289851,437,8
172547,1292,8
72059,1292,8
160073,1292,5
218772,1292,9
192403,1292,8
17158,1292,5
274012,1292,7
311259,1292,6
6704,1292,6
153623,1292,6
11101,1292,8
175471,1292,6
96361,1292,4
184253,1292,5
303653,1292,6
238613,1292,7
183133,1292,7
3489,1292,10
1578,1292,10
1898,1292,6
2805,1292,10
544,1292,7
303545,1292,3
14455,1292,8
13303,1292,8
301237,1292,3
1506,1292,5
16569,1292,8
306228,5337,8
30323,5337,9
68157,5337,3
167535,1292,9
197651,1292,5
1504,1292,5
24970,5337,1
205,1292,8
250318,14811,7
91627,4533,8
217903,12531,9
163211,12531,9
53943,5917,8
131947,12531,10
117591,14811,9
182321,14811,8
204771,13455,10
108237,12531,5
123829,14811,10
67189,12531,10
207003,14811,8
90341,12531,10
194871,14811,9
285620,12531,8
287894,12531,7
100135,14811,8
292829,12531,10
131749,14811,8
199136,12531,7
91463,14811,8
180579,12531,9
245335,12531,4
156403,14811,8
213429,14811,9
91261,14811,9
205951,12531,10
183771,14811,7
211250,12531,6
228694,12531,9
211540,14811,8
218480,14811,6
63591,12531,10
289637,12531,9
223176,8861,6
69879,8861,7
225356,8861,5
237122,8861,7
241458,12531,10
287844,12531,6
140535,8861,7
180662,8861,2
171049,8861,7
246394,12531,9
298932,12531,9
207635,8861,7
299781,12531,8
249903,8861,6
307065,12531,10
252840,12531,9
252061,8861,9
281810,6594,10
241129,6594,7
254416,8861,3
257232,8861,5
197349,6594,9
257827,8861,9
229274,6594,8
209411,6594,9
263610,8861,7
233437,6594,10
218876,6594,10
265411,8861,10
180449,6594,9
265541,8861,7
40591,6594,9
142787,6594,7
32995,8861,7
149643,6594,10
180059,8861,5
77435,6594,10
69029,6594,7
72515,8861,7
200949,8861,8
33909,6594,9
61957,6594,5
180284,8861,9
298420,6594,9
34643,8861,9
177287,8861,8
37755,8861,10
267367,6594,4
198013,8861,7
303412,6594,7
31902,8861,6
252980,486,8
53587,8861,9
33583,8861,8
106307,486,9
31955,8861,8
209156,486,9
171329,8861,8
142993,8861,8
131989,486,10
31899,8861,9
255589,486,9
229002,486,9
128227,8861,10
120167,8861,9
5730,486,10
15008,486,9
208605,8861,8
85849,5341,9
88199,8861,9
319707,437,8
256057,437,9
234575,8861,7
39871,437,9
196495,8861,8
219953,437,8
32586,8861,10
51787,437,10
169483,8861,9
31772,8861,7
14664,437,9
32943,8861,8
33501,8861,7
126361,437,9
315374,437,9
181726,8861,8
33572,8861,7
196613,8861,7
64523,8861,7
250392,8861,3
280731,8861,10
282119,8861,5
283915,8861,5
192049,8861,6
183524,8861,7
141499,8861,9
68881,8861,9
134507,8861,5
33888,8861,5
33395,8861,6
31127,8861,8
319787,8861,9
150203,8861,9
51441,8861,10
169315,8861,5
31723,8861,6
34223,8861,9
126819,8861,10
139137,8861,10
59099,8861,3
62725,8861,6
186471,8861,4
80318,8861,2
45549,8861,9
321431,8861,7
184743,8861,7
188205,8861,2
138329,8861,8
89103,8861,9
67659,8861,7
56225,8861,9
42135,8861,9
76129,8861,4
181350,3352,8
294377,8861,10
17681,3352,8
31952,8861,3
110033,8861,8
294371,8861,10
71407,12531,7
41769,8861,10
154639,12531,7
77195,8861,2
181053,8861,7
193684,12531,10
31467,8861,9
179104,8861,7
32981,8861,6
236319,12531,10
32948,8861,2
173581,12531,10
33327,8861,10
84039,12531,10
205210,12531,8
32967,8861,2
206855,12531,7
232572,12531,6
32997,8861,3
128685,12531,8
319995,12531,5
268311,12531,9
33119,8861,6
247197,12531,5
209894,12531,10
32950,8861,9
222394,12531,9
210927,12531,9
51847,8861,10
56237,8861,9
32936,8861,8
43719,9737,6
202259,12531,9
192454,12531,9
188623,12531,9
44983,3784,10
68159,3784,10
308897,6594,6
217395,6594,8
42563,6594,9
104949,476,7
212863,6594,8
84915,6594,5
103299,6594,10
202271,6594,10
22672,908,8
185877,6594,8
160683,6594,10
32772,6594,8
305833,5684,8
300674,5684,9
256391,6594,9
63025,5684,8
258738,6594,5
293507,908,7
316063,15927,7
207740,6594,8
161729,6594,10
157623,6594,8
86463,6594,8
22733,6594,7
192177,6594,9
125415,14811,8
268211,6594,9
199162,486,10
68941,486,9
113933,14811,8
133747,14811,8
131257,486,9
32096,486,9
185052,1292,5
229585,12661,5
247186,486,8
134237,14811,6
48433,486,10
98353,486,8
101375,486,9
65341,486,9
195219,1292,7
285495,1292,5
54249,486,10
10022,1039,8
3135,1039,8
321708,3356,8
122511,10779,7
207171,10779,8
261478,10779,8
147055,10779,10
65129,10779,10
302300,10779,10
306006,10779,9
286832,10779,7
181146,10779,10
114335,10779,8
165749,10779,7
71031,10779,9
205835,10779,9
233970,10779,10
61799,10779,10
49305,10779,10
64715,12531,10
90413,12531,10
69317,12531,9
100703,12531,7
117197,12531,10
114673,12531,8
110319,12531,9
68821,12531,10
70147,12531,8
74835,12531,10
76825,12531,9
171433,3559,9
301694,3559,7
234301,6594,9
40143,3559,7
150583,3559,10
92281,6594,9
177273,3559,10
222683,6594,9
225160,6594,8
59665,6594,9
234577,6594,9
107251,6594,10
31478,6594,9
32907,6594,10
216732,6594,9
289282,6594,9
247393,6594,7
213780,9737,7
298133,6594,10
301611,6594,10
215758,9737,6
301910,6594,10
31649,8861,6
227859,6594,8
260177,3417,6
262282,3417,10
209913,6594,8
32138,3417,5
5213,3417,7
224373,6594,4
108895,8861,8
100577,8861,8
201090,8861,10
98439,8861,8
180247,8861,7
83441,10013,4
120521,8861,4
313528,8861,10
50789,8861,8
67989,8861,10
97313,8861,8
31639,8861,6
294847,10739,1
108191,10739,6
38333,10739,5
37231,10739,8
298859,8861,3
155775,8861,8
188616,8861,8
188576,8861,1
293891,8861,8
91663,8861,6
224721,8861,7
78826,8861,9
68895,8861,9
120251,12531,9
73637,12531,10
68403,8861,6
121181,8861,8
199487,12531,7
188192,8861,8
64653,12531,10
93993,8861,1
59359,12531,8
167123,8861,9
33238,8861,8
128011,12531,8
168615,8861,7
225010,12531,9
110587,8861,8
106339,8861,6
247465,12531,10
252967,12531,9
173597,8861,8
255587,12531,9
38298,8861,6
263623,12531,8
296274,8861,7
269177,12531,9
272172,12531,6
41572,8861,10
77801,8861,8
275836,12531,10
162501,8861,8
143865,8861,9
211928,8861,5
233499,12531,9
69049,8861,7
113797,12531,10
209200,12531,10
217039,8861,2
107667,12531,8
31969,8861,7
65099,12531,8
214544,8861,9
85275,8861,8
120499,6594,9
100723,8861,9
68949,6594,9
51473,8861,8
59997,6594,9
52049,6594,10
229441,6594,9
33203,8861,9
32679,6594,9
40121,6594,7
223247,8861,10
199323,6594,10
37393,8861,8
263884,6594,8
242756,6594,8
33439,8861,7
101559,6594,9
52417,8861,9
315424,8861,6
230513,6594,6
257153,8861,10
33462,6594,10
317475,8861,7
264168,8861,10
216739,6594,8
265020,8861,7
133853,6594,8
267409,8861,9
272073,8861,10
230857,6594,8
278433,8861,7
286263,8861,5
294456,8861,6
170469,6594,10
294538,8861,8
92709,6594,8
303406,8861,7
251751,8861,5
253389,8861,8
253784,8861,9
32388,8861,8
98255,8861,9
220419,8861,4
31946,8861,7
81390,8861,10
92699,8861,8
230042,8861,8
95459,8861,6
217614,8861,8
232580,8861,9
129349,8861,5
222413,8861,8
93211,8861,7
33356,8861,8
239710,8861,10
241100,8861,7
241401,8861,4
241718,8861,7
242975,8861,7
243101,8861,8
243236,8861,8
248393,8861,5
249283,8861,9
126551,8861,7
219310,8861,3
69885,8861,7
205802,8861,9
150687,8861,10
63995,12531,9
165961,12531,9
309240,8861,1
157529,8861,7
228705,12531,10
201815,12531,10
122741,12531,10
146617,8861,6
84729,12531,10
215817,12531,9
144467,8861,10
34284,8861,8
91093,12531,10
72313,8861,7
90695,12531,8
77157,8861,7
70415,12531,10
37395,8861,7
284171,12531,9
66329,8861,7
207958,7655,9
83545,5959,9
597,819,10
173149,7655,9
36245,10178,9
18773,819,7
173517,10178,8
134585,13221,9
12656,819,10
276066,13221,7
30177,7655,9
36232,10178,8
146861,13221,6
31598,69,2
34737,7655,10
218234,13391,6
72655,13221,8
19930,69,9
8669,69,7
195161,13391,8
218799,13391,5
182558,13391,9
174011,13391,9
178704,13391,8
169147,13391,10
187325,13391,9
173611,13391,7
176439,13391,7
172449,13391,5
181851,13391,2
172077,13391,6
190085,13391,7
172145,13391,3
202567,13391,2
172605,13391,8
188463,11979,9
187414,13391,9
173183,13391,2
169051,13391,8
50399,1724,10
19511,103,7
173757,103,8
20900,103,10
302441,12531,8
127901,13221,7
183313,5341,10
68383,13221,9
193565,486,10
182827,5959,10
40325,5959,9
46583,5959,9
67599,10380,10
155111,3918,10
202881,3918,10
87255,3918,10
270682,12531,10
292689,3918,8
234198,3918,10
186173,5341,9
15770,3918,9
280215,486,8
191740,3918,9
292893,6594,10
199783,3784,10
67047,5341,10
88017,486,8
90185,9322,8
163161,382,1
303646,6594,8
50257,9322,9
119247,382,7
90197,9322,7
29749,382,3
35172,9322,6
2691,382,9
265528,3784,10
309446,12531,8
28241,833,8
251788,1598,7
118691,1598,7
3072,374,6
22260,374,6
234675,486,9
207908,374,3
249581,486,6
179055,6594,9
4632,374,6
18842,1598,6
22757,1598,7
280361,6594,10
9405,833,7
245491,1607,7
204545,12531,10
99851,1607,3
65535,1607,9
30101,1607,6
78085,1607,5
21299,1607,9
6373,1607,6
2251,1607,6
215283,6594,10
269782,3559,5
83543,3559,9
221705,6594,7
78966,12531,10
272562,10779,9
67525,10779,8
247713,6594,9
106435,6594,8
96807,6594,9
29384,6705,7
63527,6594,9
32664,6594,9
33046,6594,10
43003,6594,8
38151,3757,9
79878,6594,7
65991,6594,7
239550,6594,10
68535,1454,4
304832,1454,8
106213,1454,7
12041,1454,10
195951,1454,8
270735,1454,6
24372,1454,10
6207,1454,9
23775,1454,1
29347,1454,5
237769,5040,6
11919,1454,10
180839,5040,9
189151,5040,8
32336,1454,9
225677,5040,1
301492,5040,7
1657,1454,10
319509,5040,9
155783,5040,10
226844,7748,7
99561,5040,6
272649,7748,9
139561,677,7
31394,5040,10
117035,7748,7
312466,5040,9
179525,5040,6
139457,5040,8
164977,7748,9
254528,5040,7
202260,7748,10
140197,5040,6
233801,5040,4
200601,7748,6
10433,5040,9
174951,7748,5
138081,5040,9
59303,7748,10
188808,5040,10
17381,5040,9
68195,7748,9
22670,5040,10
29209,7748,6
88737,1428,6
34118,7748,10
29600,7748,9
196984,7748,8
141129,7748,9
52771,8518,8
23669,1091,7
295706,1091,7
68961,12143,8
6232,1091,9
118899,12143,10
140337,9181,7
32617,9181,7
289573,9181,9
305782,1365,8
205651,14991,8
198844,1365,9
154809,9181,8
57141,9181,10
183751,14991,10
16688,1365,6
230890,1365,8
86481,14991,10
17240,1365,9
88455,14991,10
142129,1365,6
74813,9181,6
11199,1365,10
37710,9181,9
281576,5476,1
56821,9181,9
33251,9181,9
276541,9181,8
74807,9181,8
33440,9181,7
183080,4502,10
11817,4502,9
325634,9181,7
102233,69,4
216386,9181,6
32297,9181,8
5341,769,9
32314,9181,5
31840,69,8
32212,9181,5
14913,69,7
198243,9181,10
184531,819,6
242640,1270,6
33168,9181,7
250128,1270,9
32441,9181,9
234271,1270,4
30039,3401,5
11186,3401,6
192455,1270,8
184749,1270,6
116669,8598,10
56091,1270,7
309285,9322,10
154969,1270,4
171753,1270,7
14347,1270,9
42313,10178,10
29552,819,7
315530,10178,4
105263,819,2
289048,10178,8
229003,3918,8
147847,819,10
163055,10178,10
312493,10380,5
202849,819,7
143257,10380,9
243299,819,4
196740,819,5
270430,10178,8
3718,819,10
67537,10380,9
207560,819,4
69135,819,9
249319,10178,5
50325,819,4
20224,819,9
177843,10178,9
237926,819,1
198591,10380,10
3417,819,6
14667,1361,9
86087,1361,7
18243,1361,9
219180,1454,7
67625,3166,6
51811,3166,4
21534,1454,10
95065,11879,9
287602,3166,4
86963,11879,10
256975,1454,8
305295,3166,7
265649,1454,10
77313,12375,6
294226,3166,7
249355,1454,6
228813,11827,9
171459,1454,9
200519,11827,10
90469,3166,5
135329,11827,8
6996,3166,5
4541,3166,7
89935,1454,7
281087,11827,8
16649,1361,4
299698,11827,3
77867,1361,3
11170,1361,6
195779,11827,10
34810,1361,8
18903,1361,7
1876,1361,7
315249,11827,5
284827,11827,10
301209,11827,7
114379,11827,3
317423,11827,7
189537,11827,8
205325,11827,3
167923,11827,8
179275,11827,9
183276,11827,10
258452,5040,10
17483,5040,8
114413,11827,9
104447,5040,9
90123,5040,10
60807,11827,6
11325,5040,8
141801,11827,10
59013,5040,7
11329,5040,9
299247,5040,8
306432,5040,10
312671,5040,10
18910,5040,10
109447,5040,9
203536,5040,9
170289,5040,8
198002,5040,7
176155,5040,9
294956,5040,9
185914,5040,7
28422,5040,9
241827,14991,8
247536,12143,10
182365,5420,10
17779,6148,6
17771,5420,9
17763,6148,6
23528,5420,10
118477,6919,6
122409,9181,7
111319,6919,6
131337,5420,7
292013,5420,10
142801,6919,5
98151,9181,9
25638,5420,7
261154,9181,8
36116,5420,9
227586,6919,6
169577,5420,9
42123,6919,9
248375,5420,9
224831,7748,10
229615,5420,5
262733,9181,6
26847,5420,5
23610,7279,8
14296,5420,9
120787,9181,10
194490,5420,9
42323,7279,9
40237,9181,8
22011,7279,4
234806,13391,7
22005,7279,7
16355,5420,9
227724,13391,7
26024,7279,8
23915,5420,3
219187,5420,9
221146,13391,6
288645,13391,6
196006,6919,8
238816,5420,8
201759,13391,9
38366,6919,7
189957,13391,8
196182,13391,6
36448,5420,10
14405,5420,10
22100,5420,9
249181,13391,9
219929,13391,7
222410,13391,7
200475,13391,6
184585,13391,8
184494,6919,2
38850,6919,5
190496,13391,7
37335,6919,5
39114,1454,7
36705,6919,7
38297,6919,8
47237,1454,10
208339,1454,9
14708,1454,10
17782,6148,8
303797,1454,3
312096,1454,8
52613,1454,9
318739,1221,7
321992,1221,8
97113,1221,8
17662,1221,8
177463,1221,4
18863,1221,6
198782,1221,2
255886,5040,5
4975,1221,7
226194,5420,7
309720,5040,6
311943,5040,8
119537,5040,9
31919,5040,7
30296,5040,8
231536,7646,4
205425,8026,8
31737,8026,2
148203,15119,7
91693,15119,5
248973,8287,10
283783,15119,4
86529,5040,8
148007,5040,10
309516,15119,7
212054,15119,3
21556,5040,9
107115,15119,6
90925,15119,7
13281,5040,10
154593,15119,7
280439,5040,10
35656,864,3
111281,15119,2
272488,15119,7
246435,5040,10
189793,15119,8
92137,15119,5
86221,15119,7
90871,15119,7
87221,15119,8
92347,15119,6
90919,15119,3
105935,15119,9
298968,5040,10
299846,5040,8
210184,5420,8
251343,5420,9
114405,13185,10
74265,13185,7
192144,5040,9
17094,5040,7
117411,5040,10
227403,5040,9
219175,5040,8
32665,5040,9
56517,5040,7
17587,184,9
317580,5040,8
193256,184,6
258472,5040,9
10407,184,7
244317,5040,7
199561,5040,7
198043,5040,7
187788,5040,9
281143,5040,8
284540,5040,6
193313,5040,6
285139,5040,10
219192,5420,8
235198,5420,8
72173,5420,10
235887,5420,10
83285,5420,9
255937,5420,10
200570,5420,9
63079,5420,10
3500,184,8
217610,5420,10
208426,5420,8
274375,5420,9
229242,5420,9
194740,5420,10
297755,11827,5
234522,12375,9
189340,12375,7
278242,5420,10
182926,5420,10
184952,5420,9
230336,11879,10
22133,5420,10
312615,11879,7
143723,11879,9
87027,5420,10
